season,team,winrate
2013,Boston Bruins,0.58
2013,St. Louis Blues,0.6
2013,Buffalo Sabres,0.44
2013,Minnesota Wild,0.54
2013,Chicago Blackhawks,0.74
2013,Pittsburgh Penguins,0.74
2013,Los Angeles Kings,0.56
2013,Toronto Maple Leafs,0.54
2013,Detroit Red Wings,0.5
2013,Arizona Coyotes,0.44
2013,Calgary Flames,0.4
2013,Edmonton Oilers,0.4
2013,Tampa Bay Lightning,0.38
2013,Washington Capitals,0.56
2013,New York Rangers,0.54
2013,Ottawa Senators,0.52
2013,Colorado Avalanche,0.34
2013,New Jersey Devils,0.4
2013,Philadelphia Flyers,0.48
2013,Winnipeg Jets,0.5
2013,Montreal Canadiens,0.6
2013,Anaheim Ducks,0.62
2013,San Jose Sharks,0.52
2013,New York Islanders,0.5
2014,Columbus Blue Jackets,0.5238095238095238
2014,Vancouver Canucks,0.44047619047619047
2014,Nashville Predators,0.4642857142857143
2014,Carolina Hurricanes,0.44047619047619047
2014,Dallas Stars,0.4880952380952381
2014,Florida Panthers,0.35714285714285715
2014,Boston Bruins,0.6547619047619048
2014,St. Louis Blues,0.6309523809523809
2014,Buffalo Sabres,0.2619047619047619
2014,Minnesota Wild,0.5238095238095238
2014,Chicago Blackhawks,0.5595238095238095
2014,Pittsburgh Penguins,0.6190476190476191
2014,Los Angeles Kings,0.5595238095238095
2014,Toronto Maple Leafs,0.4642857142857143
2014,Detroit Red Wings,0.47619047619047616
2014,Arizona Coyotes,0.4523809523809524
2014,Calgary Flames,0.42857142857142855
2014,Edmonton Oilers,0.35714285714285715
2014,Tampa Bay Lightning,0.5595238095238095
2014,Washington Capitals,0.4642857142857143
2014,New York Rangers,0.5476190476190477
2014,Ottawa Senators,0.4523809523809524
2014,Colorado Avalanche,0.6309523809523809
2014,New Jersey Devils,0.42857142857142855
2014,Philadelphia Flyers,0.5119047619047619
2014,Winnipeg Jets,0.4523809523809524
2014,Montreal Canadiens,0.5595238095238095
2014,Anaheim Ducks,0.6547619047619048
2014,San Jose Sharks,0.6190476190476191
2014,New York Islanders,0.4166666666666667
2015,Columbus Blue Jackets,0.5119047619047619
2015,Vancouver Canucks,0.5833333333333334
2015,Nashville Predators,0.5714285714285714
2015,Carolina Hurricanes,0.36904761904761907
2015,Dallas Stars,0.5
2015,Florida Panthers,0.4642857142857143
2015,Boston Bruins,0.5
2015,St. Louis Blues,0.6190476190476191
2015,Buffalo Sabres,0.2857142857142857
2015,Minnesota Wild,0.5595238095238095
2015,Chicago Blackhawks,0.5833333333333334
2015,Pittsburgh Penguins,0.5238095238095238
2015,Los Angeles Kings,0.4880952380952381
2015,Toronto Maple Leafs,0.36904761904761907
2015,Detroit Red Wings,0.5238095238095238
2015,Arizona Coyotes,0.2976190476190476
2015,Calgary Flames,0.5476190476190477
2015,Edmonton Oilers,0.2976190476190476
2015,Tampa Bay Lightning,0.6071428571428571
2015,Washington Capitals,0.5476190476190477
2015,New York Rangers,0.6428571428571429
2015,Ottawa Senators,0.5238095238095238
2015,Colorado Avalanche,0.47619047619047616
2015,New Jersey Devils,0.39285714285714285
2015,Philadelphia Flyers,0.40476190476190477
2015,Winnipeg Jets,0.5238095238095238
2015,Montreal Canadiens,0.6071428571428571
2015,Anaheim Ducks,0.6190476190476191
2015,San Jose Sharks,0.4880952380952381
2015,New York Islanders,0.5714285714285714
2016,Columbus Blue Jackets,0.4166666666666667
2016,Vancouver Canucks,0.38095238095238093
2016,Nashville Predators,0.5
2016,Carolina Hurricanes,0.42857142857142855
2016,Dallas Stars,0.6071428571428571
2016,Florida Panthers,0.5714285714285714
2016,Boston Bruins,0.5119047619047619
2016,St. Louis Blues,0.5952380952380952
2016,Buffalo Sabres,0.42857142857142855
2016,Minnesota Wild,0.4642857142857143
2016,Chicago Blackhawks,0.5714285714285714
2016,Pittsburgh Penguins,0.5833333333333334
2016,Los Angeles Kings,0.5833333333333334
2016,Toronto Maple Leafs,0.35714285714285715
2016,Detroit Red Wings,0.5
2016,Arizona Coyotes,0.42857142857142855
2016,Calgary Flames,0.42857142857142855
2016,Edmonton Oilers,0.38095238095238093
2016,Tampa Bay Lightning,0.5595238095238095
2016,Washington Capitals,0.6785714285714286
2016,New York Rangers,0.5595238095238095
2016,Ottawa Senators,0.4642857142857143
2016,Colorado Avalanche,0.47619047619047616
2016,New Jersey Devils,0.4642857142857143
2016,Philadelphia Flyers,0.5
2016,Winnipeg Jets,0.42857142857142855
2016,Montreal Canadiens,0.4642857142857143
2016,Anaheim Ducks,0.5595238095238095
2016,San Jose Sharks,0.5595238095238095
2016,New York Islanders,0.5476190476190477
2017,Columbus Blue Jackets,0.6071428571428571
2017,Vancouver Canucks,0.36904761904761907
2017,Nashville Predators,0.5
2017,Carolina Hurricanes,0.44047619047619047
2017,Dallas Stars,0.4166666666666667
2017,Florida Panthers,0.42857142857142855
2017,Boston Bruins,0.5357142857142857
2017,St. Louis Blues,0.5595238095238095
2017,Buffalo Sabres,0.40476190476190477
2017,Minnesota Wild,0.5952380952380952
2017,Chicago Blackhawks,0.6071428571428571
2017,Pittsburgh Penguins,0.6071428571428571
2017,Los Angeles Kings,0.47619047619047616
2017,Toronto Maple Leafs,0.4880952380952381
2017,Detroit Red Wings,0.40476190476190477
2017,Arizona Coyotes,0.36904761904761907
2017,Calgary Flames,0.5476190476190477
2017,Edmonton Oilers,0.5714285714285714
2017,Tampa Bay Lightning,0.5119047619047619
2017,Washington Capitals,0.6666666666666666
2017,New York Rangers,0.5833333333333334
2017,Ottawa Senators,0.5357142857142857
2017,Colorado Avalanche,0.27380952380952384
2017,New Jersey Devils,0.34523809523809523
2017,Philadelphia Flyers,0.47619047619047616
2017,Winnipeg Jets,0.4880952380952381
2017,Montreal Canadiens,0.5714285714285714
2017,Anaheim Ducks,0.5595238095238095
2017,San Jose Sharks,0.5595238095238095
2017,New York Islanders,0.5
2018,Columbus Blue Jackets,0.5476190476190477
2018,Vancouver Canucks,0.38095238095238093
2018,Nashville Predators,0.6428571428571429
2018,Carolina Hurricanes,0.44047619047619047
2018,Dallas Stars,0.5119047619047619
2018,Florida Panthers,0.5357142857142857
2018,Boston Bruins,0.6071428571428571
2018,Vegas Golden Knights,0.6190476190476191
2018,St. Louis Blues,0.5357142857142857
2018,Buffalo Sabres,0.30952380952380953
2018,Minnesota Wild,0.5476190476190477
2018,Chicago Blackhawks,0.40476190476190477
2018,Pittsburgh Penguins,0.5714285714285714
2018,Los Angeles Kings,0.5476190476190477
2018,Toronto Maple Leafs,0.5952380952380952
2018,Detroit Red Wings,0.36904761904761907
2018,Calgary Flames,0.4523809523809524
2018,Arizona Coyotes,0.35714285714285715
2018,Edmonton Oilers,0.44047619047619047
2018,Tampa Bay Lightning,0.6547619047619048
2018,Washington Capitals,0.5952380952380952
2018,New York Rangers,0.4166666666666667
2018,Ottawa Senators,0.34523809523809523
2018,Colorado Avalanche,0.5238095238095238
2018,New Jersey Devils,0.5357142857142857
2018,Philadelphia Flyers,0.5119047619047619
2018,Winnipeg Jets,0.6309523809523809
2018,Montreal Canadiens,0.35714285714285715
2018,Anaheim Ducks,0.5357142857142857
2018,San Jose Sharks,0.5476190476190477
2018,New York Islanders,0.42857142857142855
2019,Columbus Blue Jackets,0.5714285714285714
2019,Vancouver Canucks,0.42857142857142855
2019,Nashville Predators,0.5714285714285714
2019,Carolina Hurricanes,0.5595238095238095
2019,Dallas Stars,0.5238095238095238
2019,Florida Panthers,0.44047619047619047
2019,Boston Bruins,0.5952380952380952
2019,Vegas Golden Knights,0.5238095238095238
2019,Buffalo Sabres,0.40476190476190477
2019,St. Louis Blues,0.5476190476190477
2019,Minnesota Wild,0.4523809523809524
2019,Chicago Blackhawks,0.44047619047619047
2019,Pittsburgh Penguins,0.5357142857142857
2019,Los Angeles Kings,0.38095238095238093
2019,Toronto Maple Leafs,0.5595238095238095
2019,Detroit Red Wings,0.39285714285714285
2019,Calgary Flames,0.6071428571428571
2019,Arizona Coyotes,0.47619047619047616
2019,Edmonton Oilers,0.42857142857142855
2019,Tampa Bay Lightning,0.75
2019,Washington Capitals,0.5833333333333334
2019,New York Rangers,0.39285714285714285
2019,Ottawa Senators,0.35714285714285715
2019,Colorado Avalanche,0.4642857142857143
2019,New Jersey Devils,0.38095238095238093
2019,Philadelphia Flyers,0.4523809523809524
2019,Winnipeg Jets,0.5714285714285714
2019,Montreal Canadiens,0.5357142857142857
2019,Anaheim Ducks,0.42857142857142855
2019,San Jose Sharks,0.5595238095238095
2019,New York Islanders,0.5833333333333334
2020,Columbus Blue Jackets,0.4722222222222222
2020,Vancouver Canucks,0.5211267605633803
2020,Nashville Predators,0.5070422535211268
2020,Carolina Hurricanes,0.5571428571428572
2020,Dallas Stars,0.5352112676056338
2020,Florida Panthers,0.5070422535211268
2020,Boston Bruins,0.625
2020,Vegas Golden Knights,0.547945205479452
2020,St. Louis Blues,0.589041095890411
2020,Buffalo Sabres,0.43661971830985913
2020,Minnesota Wild,0.5070422535211268
2020,Chicago Blackhawks,0.4583333333333333
2020,Pittsburgh Penguins,0.5694444444444444
2020,Los Angeles Kings,0.4166666666666667
2020,Toronto Maple Leafs,0.5138888888888888
2020,Detroit Red Wings,0.2465753424657534
2020,Calgary Flames,0.5138888888888888
2020,Arizona Coyotes,0.4722222222222222
2020,Edmonton Oilers,0.5205479452054794
2020,Tampa Bay Lightning,0.6111111111111112
2020,Washington Capitals,0.5915492957746479
2020,New York Rangers,0.5277777777777778
2020,Ottawa Senators,0.3561643835616438
2020,Colorado Avalanche,0.5972222222222222
2020,New Jersey Devils,0.4084507042253521
2020,Philadelphia Flyers,0.5915492957746479
2020,Winnipeg Jets,0.5205479452054794
2020,Montreal Canadiens,0.44594594594594594
2020,Anaheim Ducks,0.410958904109589
2020,San Jose Sharks,0.4166666666666667
2020,New York Islanders,0.5142857142857142
2021,Columbus Blue Jackets,0.3275862068965517
2021,Vancouver Canucks,0.41379310344827586
2021,Nashville Predators,0.5517241379310345
2021,Carolina Hurricanes,0.6379310344827587
2021,Dallas Stars,0.41379310344827586
2021,Florida Panthers,0.6551724137931034
2021,Boston Bruins,0.5862068965517241
2021,Vegas Golden Knights,0.7068965517241379
2021,St. Louis Blues,0.4827586206896552
2021,Buffalo Sabres,0.27586206896551724
2021,Minnesota Wild,0.6206896551724138
2021,Chicago Blackhawks,0.43103448275862066
2021,Pittsburgh Penguins,0.6551724137931034
2021,Los Angeles Kings,0.3793103448275862
2021,Toronto Maple Leafs,0.6206896551724138
2021,Detroit Red Wings,0.3448275862068966
2021,Calgary Flames,0.46551724137931033
2021,Arizona Coyotes,0.43103448275862066
2021,Edmonton Oilers,0.6206896551724138
2021,Tampa Bay Lightning,0.6379310344827587
2021,Washington Capitals,0.6379310344827587
2021,New York Rangers,0.4827586206896552
2021,Ottawa Senators,0.41379310344827586
2021,Colorado Avalanche,0.6896551724137931
2021,New Jersey Devils,0.3448275862068966
2021,Philadelphia Flyers,0.4482758620689655
2021,Winnipeg Jets,0.5344827586206896
2021,Montreal Canadiens,0.43103448275862066
2021,Anaheim Ducks,0.3103448275862069
2021,San Jose Sharks,0.3793103448275862
2021,New York Islanders,0.5689655172413793
2022,Columbus Blue Jackets,0.4523809523809524
2022,Vancouver Canucks,0.4880952380952381
2022,Nashville Predators,0.5476190476190477
2022,Carolina Hurricanes,0.6547619047619048
2022,Dallas Stars,0.5595238095238095
2022,Florida Panthers,0.7023809523809523
2022,Boston Bruins,0.6190476190476191
2022,Vegas Golden Knights,0.5238095238095238
2022,Buffalo Sabres,0.39285714285714285
2022,St. Louis Blues,0.5952380952380952
2022,Minnesota Wild,0.6428571428571429
2022,Chicago Blackhawks,0.34523809523809523
2022,Seattle Kraken,0.3333333333333333
2022,Pittsburgh Penguins,0.5595238095238095
2022,Los Angeles Kings,0.5357142857142857
2022,Toronto Maple Leafs,0.6547619047619048
2022,Detroit Red Wings,0.39285714285714285
2022,Calgary Flames,0.6071428571428571
2022,Arizona Coyotes,0.30952380952380953
2022,Edmonton Oilers,0.5952380952380952
2022,Tampa Bay Lightning,0.6190476190476191
2022,Washington Capitals,0.5357142857142857
2022,New York Rangers,0.6309523809523809
2022,Ottawa Senators,0.40476190476190477
2022,Colorado Avalanche,0.6785714285714286
2022,New Jersey Devils,0.3333333333333333
2022,Philadelphia Flyers,0.30952380952380953
2022,Winnipeg Jets,0.47619047619047616
2022,Montreal Canadiens,0.27380952380952384
2022,Anaheim Ducks,0.38095238095238093
2022,San Jose Sharks,0.39285714285714285
2022,New York Islanders,0.4523809523809524
2023,Columbus Blue Jackets,0.30952380952380953
2023,Vancouver Canucks,0.4642857142857143
2023,Nashville Predators,0.5119047619047619
2023,Carolina Hurricanes,0.6309523809523809
2023,Dallas Stars,0.5714285714285714
2023,Florida Panthers,0.5119047619047619
2023,Boston Bruins,0.7857142857142857
2023,Vegas Golden Knights,0.6190476190476191
2023,Buffalo Sabres,0.5119047619047619
2023,St. Louis Blues,0.4523809523809524
2023,Minnesota Wild,0.5595238095238095
2023,Chicago Blackhawks,0.32142857142857145
2023,Seattle Kraken,0.5595238095238095
2023,Pittsburgh Penguins,0.4880952380952381
2023,Los Angeles Kings,0.5714285714285714
2023,Toronto Maple Leafs,0.6071428571428571
2023,Detroit Red Wings,0.42857142857142855
2023,Calgary Flames,0.4642857142857143
2023,Arizona Coyotes,0.34523809523809523
2023,Edmonton Oilers,0.6071428571428571
2023,Tampa Bay Lightning,0.5595238095238095
2023,Washington Capitals,0.42857142857142855
2023,New York Rangers,0.5714285714285714
2023,Ottawa Senators,0.47619047619047616
2023,Colorado Avalanche,0.6190476190476191
2023,New Jersey Devils,0.6309523809523809
2023,Philadelphia Flyers,0.38095238095238093
2023,Winnipeg Jets,0.5595238095238095
2023,Montreal Canadiens,0.38095238095238093
2023,Anaheim Ducks,0.2857142857142857
2023,San Jose Sharks,0.27380952380952384
2023,New York Islanders,0.5119047619047619
