date,season,location,team1,team2,score1,score2,result
1991-10-20,1991,H,OAK,LAR,20,17,1.0
1991-10-21,1991,H,BUF,CIN,35,16,1.0
1991-10-27,1991,H,NE,DEN,6,9,0.0
1991-10-27,1991,H,ARI,MIN,0,28,0.0
1991-10-27,1991,H,PHI,SF,7,23,0.0
1991-10-27,1991,H,CLE,PIT,17,14,1.0
1991-10-27,1991,H,TB,GB,0,27,0.0
1991-10-27,1991,H,ATL,LAR,31,14,1.0
1991-10-27,1991,H,NYG,WSH,13,17,0.0
1991-10-27,1991,H,TEN,CIN,35,3,1.0
1991-10-27,1991,H,DET,DAL,34,10,1.0
1991-10-27,1991,H,SEA,LAC,20,9,1.0
1991-10-27,1991,H,NO,CHI,17,20,0.0
1991-10-28,1991,H,KC,OAK,24,21,1.0
1991-11-03,1991,H,IND,MIA,6,10,0.0
1991-11-03,1991,H,MIN,TB,28,13,1.0
1991-11-03,1991,H,LAR,NO,17,24,0.0
1991-11-03,1991,H,ATL,SF,17,14,1.0
1991-11-03,1991,H,DEN,PIT,20,13,1.0
1991-11-03,1991,H,WSH,TEN,16,13,1.0
1991-11-03,1991,H,CHI,DET,20,10,1.0
1991-11-03,1991,H,DAL,ARI,27,7,1.0
1991-11-03,1991,H,NYJ,GB,19,16,1.0
1991-11-03,1991,H,CIN,CLE,23,21,1.0
1991-11-03,1991,H,BUF,NE,22,17,1.0
1991-11-04,1991,H,PHI,NYG,30,7,1.0
1991-11-10,1991,H,GB,BUF,24,34,0.0
1991-11-10,1991,H,CIN,PIT,27,33,0.0
1991-11-10,1991,H,NO,SF,10,3,1.0
1991-11-10,1991,H,WSH,ATL,56,17,1.0
1991-11-10,1991,H,LAC,SEA,17,14,1.0
1991-11-10,1991,H,TB,DET,30,21,1.0
1991-11-10,1991,H,TEN,DAL,26,23,1.0
1991-11-10,1991,H,NYJ,IND,27,28,0.0
1991-11-10,1991,H,ARI,NYG,14,21,0.0
1991-11-10,1991,H,DEN,OAK,16,17,0.0
1991-11-10,1991,H,LAR,KC,20,27,0.0
1991-11-10,1991,H,MIA,NE,30,20,1.0
1991-11-10,1991,H,CLE,PHI,30,32,0.0
1991-11-11,1991,H,MIN,CHI,17,34,0.0
1991-11-17,1991,H,TEN,CLE,28,24,1.0
1991-11-17,1991,H,DET,LAR,21,10,1.0
1991-11-17,1991,H,OAK,SEA,31,7,1.0
1991-11-17,1991,H,NE,NYJ,21,28,0.0
1991-11-17,1991,H,SF,ARI,14,10,1.0
1991-11-17,1991,H,PIT,WSH,14,41,0.0
1991-11-17,1991,H,NYG,DAL,22,9,1.0
1991-11-17,1991,H,IND,CHI,17,31,0.0
1991-11-17,1991,H,ATL,TB,43,7,1.0
1991-11-17,1991,H,LAC,NO,24,21,1.0
1991-11-17,1991,H,GB,MIN,21,35,0.0
1991-11-17,1991,H,KC,DEN,20,24,0.0
1991-11-17,1991,H,PHI,CIN,17,10,1.0
1991-11-18,1991,H,MIA,BUF,27,41,0.0
1991-11-24,1991,H,CIN,OAK,14,38,0.0
1991-11-24,1991,H,CHI,MIA,13,16,0.0
1991-11-24,1991,H,ARI,PHI,14,34,0.0
1991-11-24,1991,H,WSH,DAL,21,24,0.0
1991-11-24,1991,H,TB,NYG,14,21,0.0
1991-11-24,1991,H,GB,IND,14,10,1.0
1991-11-24,1991,H,CLE,KC,20,15,1.0
1991-11-24,1991,H,NYJ,LAC,24,3,1.0
1991-11-24,1991,H,NO,ATL,20,23,0.0
1991-11-24,1991,H,NE,BUF,16,13,1.0
1991-11-24,1991,H,SEA,DEN,13,10,1.0
1991-11-24,1991,H,PIT,TEN,26,14,1.0
1991-11-24,1991,H,MIN,DET,14,34,0.0
1991-11-25,1991,H,LAR,SF,10,33,0.0
1991-11-28,1991,H,DAL,PIT,20,10,1.0
1991-11-28,1991,H,DET,CHI,16,6,1.0
1991-12-01,1991,H,SEA,KC,6,19,0.0
1991-12-01,1991,H,IND,CLE,0,31,0.0
1991-12-01,1991,H,LAR,WSH,6,27,0.0
1991-12-01,1991,H,MIA,TB,33,14,1.0
1991-12-01,1991,H,BUF,NYJ,24,13,1.0
1991-12-01,1991,H,CIN,NYG,27,24,1.0
1991-12-01,1991,H,LAC,OAK,7,9,0.0
1991-12-01,1991,H,SF,NO,38,24,1.0
1991-12-01,1991,H,ATL,GB,35,31,1.0
1991-12-01,1991,H,DEN,NE,20,3,1.0
1991-12-02,1991,H,TEN,PHI,6,13,0.0
1991-12-08,1991,H,SEA,SF,22,24,0.0
1991-12-08,1991,H,NE,IND,23,17,1.0
1991-12-08,1991,H,KC,LAC,20,17,1.0
1991-12-08,1991,H,LAR,ATL,14,31,0.0
1991-12-08,1991,H,DAL,NO,23,14,1.0
1991-12-08,1991,H,CLE,DEN,7,17,0.0
1991-12-08,1991,H,NYG,PHI,14,19,0.0
1991-12-08,1991,H,CHI,GB,27,13,1.0
1991-12-08,1991,H,ARI,WSH,14,20,0.0
1991-12-08,1991,H,DET,NYJ,34,20,1.0
1991-12-08,1991,H,TEN,PIT,31,6,1.0
1991-12-08,1991,H,OAK,BUF,27,30,0.0
1991-12-08,1991,H,TB,MIN,24,26,0.0
1991-12-09,1991,H,MIA,CIN,37,13,1.0
1991-12-14,1991,H,SF,KC,28,14,1.0
1991-12-14,1991,H,CHI,TB,27,0,1.0
1991-12-15,1991,H,PIT,CIN,17,10,1.0
1991-12-15,1991,H,IND,BUF,7,35,0.0
1991-12-15,1991,H,ATL,SEA,26,13,1.0
1991-12-15,1991,H,DEN,ARI,24,19,1.0
1991-12-15,1991,H,CLE,TEN,14,17,0.0
1991-12-15,1991,H,PHI,DAL,13,25,0.0
1991-12-15,1991,H,NYJ,NE,3,6,0.0
1991-12-15,1991,H,MIN,LAR,20,14,1.0
1991-12-15,1991,H,WSH,NYG,34,17,1.0
1991-12-15,1991,H,LAC,MIA,38,30,1.0
1991-12-15,1991,H,GB,DET,17,21,0.0
1991-12-16,1991,H,NO,OAK,27,0,1.0
1991-12-21,1991,H,MIN,GB,7,27,0.0
1991-12-21,1991,H,NYG,TEN,24,20,1.0
1991-12-22,1991,H,SEA,LAR,23,9,1.0
1991-12-22,1991,H,OAK,KC,21,27,0.0
1991-12-22,1991,H,BUF,DET,14,17,0.0
1991-12-22,1991,H,ARI,NO,3,27,0.0
1991-12-22,1991,H,MIA,NYJ,20,23,0.0
1991-12-22,1991,H,LAC,DEN,14,17,0.0
1991-12-22,1991,H,PHI,WSH,24,22,1.0
1991-12-22,1991,H,TB,IND,17,3,1.0
1991-12-22,1991,H,PIT,CLE,17,10,1.0
1991-12-22,1991,H,DAL,ATL,31,27,1.0
1991-12-22,1991,H,CIN,NE,29,7,1.0
1991-12-23,1991,H,SF,CHI,52,14,1.0
1992-09-06,1992,H,TB,ARI,23,7,1.0
1992-09-06,1992,H,PHI,NO,15,13,1.0
1992-09-06,1992,H,SEA,CIN,3,21,0.0
1992-09-06,1992,H,DEN,OAK,17,13,1.0
1992-09-06,1992,H,GB,MIN,20,23,0.0
1992-09-06,1992,H,TEN,PIT,24,29,0.0
1992-09-06,1992,H,ATL,NYJ,20,17,1.0
1992-09-06,1992,H,BUF,LAR,40,7,1.0
1992-09-06,1992,H,LAC,KC,10,24,0.0
1992-09-06,1992,H,CHI,DET,27,24,1.0
1992-09-06,1992,H,NYG,SF,14,31,0.0
1992-09-06,1992,H,IND,CLE,14,3,1.0
1992-09-07,1992,H,DAL,WSH,23,10,1.0
1992-09-13,1992,H,SF,BUF,31,34,0.0
1992-09-13,1992,H,KC,SEA,26,7,1.0
1992-09-13,1992,H,IND,TEN,10,20,0.0
1992-09-13,1992,H,DEN,LAC,21,13,1.0
1992-09-13,1992,H,DET,MIN,31,17,1.0
1992-09-13,1992,H,PIT,NYJ,27,10,1.0
1992-09-13,1992,H,NYG,DAL,28,34,0.0
1992-09-13,1992,H,TB,GB,31,3,1.0
1992-09-13,1992,H,NO,CHI,28,6,1.0
1992-09-13,1992,H,CIN,OAK,24,21,1.0
1992-09-13,1992,H,WSH,ATL,24,17,1.0
1992-09-13,1992,H,LAR,NE,14,0,1.0
1992-09-13,1992,H,ARI,PHI,14,31,0.0
1992-09-14,1992,H,CLE,MIA,23,27,0.0
1992-09-20,1992,H,ATL,NO,7,10,0.0
1992-09-20,1992,H,WSH,DET,13,10,1.0
1992-09-20,1992,H,BUF,IND,38,0,1.0
1992-09-20,1992,H,PHI,DEN,30,0,1.0
1992-09-20,1992,H,TEN,KC,23,20,1.0
1992-09-20,1992,H,NE,SEA,6,10,0.0
1992-09-20,1992,H,GB,CIN,24,23,1.0
1992-09-20,1992,H,LAC,PIT,6,23,0.0
1992-09-20,1992,H,DAL,ARI,31,20,1.0
1992-09-20,1992,H,MIN,TB,26,20,1.0
1992-09-20,1992,H,NYJ,SF,14,31,0.0
1992-09-20,1992,H,MIA,LAR,26,10,1.0
1992-09-20,1992,H,OAK,CLE,16,28,0.0
1992-09-21,1992,H,CHI,NYG,14,27,0.0
1992-09-27,1992,H,SEA,MIA,17,19,0.0
1992-09-27,1992,H,TEN,LAC,27,0,1.0
1992-09-27,1992,H,GB,PIT,17,3,1.0
1992-09-27,1992,H,CIN,MIN,7,42,0.0
1992-09-27,1992,H,NO,SF,10,16,0.0
1992-09-27,1992,H,LAR,NYJ,18,10,1.0
1992-09-27,1992,H,NE,BUF,7,41,0.0
1992-09-27,1992,H,CHI,ATL,41,31,1.0
1992-09-27,1992,H,CLE,DEN,0,12,0.0
1992-09-27,1992,H,DET,TB,23,27,0.0
1992-09-28,1992,H,KC,OAK,27,7,1.0
1992-10-04,1992,H,DEN,KC,20,19,1.0
1992-10-04,1992,H,ATL,GB,24,10,1.0
1992-10-04,1992,H,OAK,NYG,13,10,1.0
1992-10-04,1992,H,MIN,CHI,21,20,1.0
1992-10-04,1992,H,ARI,WSH,27,24,1.0
1992-10-04,1992,H,TB,IND,14,24,0.0
1992-10-04,1992,H,NYJ,NE,30,21,1.0
1992-10-04,1992,H,DET,NO,7,13,0.0
1992-10-04,1992,H,LAC,SEA,17,6,1.0
1992-10-04,1992,H,BUF,MIA,10,37,0.0
1992-10-04,1992,H,SF,LAR,27,24,1.0
1992-10-05,1992,H,PHI,DAL,31,7,1.0
1992-10-11,1992,H,NE,SF,12,24,0.0
1992-10-11,1992,H,OAK,BUF,20,3,1.0
1992-10-11,1992,H,NYG,ARI,31,21,1.0
1992-10-11,1992,H,MIA,ATL,21,17,1.0
1992-10-11,1992,H,NO,LAR,13,10,1.0
1992-10-11,1992,H,DAL,SEA,27,0,1.0
1992-10-11,1992,H,IND,NYJ,6,3,1.0
1992-10-11,1992,H,KC,PHI,24,17,1.0
1992-10-11,1992,H,CLE,PIT,17,9,1.0
1992-10-11,1992,H,CIN,TEN,24,38,0.0
1992-10-12,1992,H,WSH,DEN,34,3,1.0
1992-10-15,1992,H,MIN,DET,31,14,1.0
1992-10-18,1992,H,WSH,PHI,16,12,1.0
1992-10-18,1992,H,DAL,KC,17,10,1.0
1992-10-18,1992,H,IND,LAC,14,34,0.0
1992-10-18,1992,H,DEN,TEN,27,21,1.0
1992-10-18,1992,H,SF,ATL,56,17,1.0
1992-10-18,1992,H,MIA,NE,38,17,1.0
1992-10-18,1992,H,LAR,NYG,38,17,1.0
1992-10-18,1992,H,ARI,NO,21,30,0.0
1992-10-18,1992,H,CHI,TB,31,14,1.0
1992-10-18,1992,H,CLE,GB,17,6,1.0
1992-10-18,1992,H,SEA,OAK,0,19,0.0
1992-10-19,1992,H,PIT,CIN,20,0,1.0
1992-10-25,1992,H,PHI,ARI,7,3,1.0
1992-10-25,1992,H,NE,CLE,17,19,0.0
1992-10-25,1992,H,OAK,DAL,13,28,0.0
1992-10-25,1992,H,KC,PIT,3,27,0.0
1992-10-25,1992,H,LAC,DEN,24,21,1.0
1992-10-25,1992,H,GB,CHI,10,30,0.0
1992-10-25,1992,H,MIN,WSH,13,15,0.0
1992-10-25,1992,H,MIA,IND,20,31,0.0
1992-10-25,1992,H,NYG,SEA,23,10,1.0
1992-10-25,1992,H,TEN,CIN,26,10,1.0
1992-10-25,1992,H,TB,DET,7,38,0.0
1992-10-26,1992,H,NYJ,BUF,20,24,0.0
1992-11-01,1992,H,ATL,LAR,30,28,1.0
1992-11-01,1992,H,BUF,NE,16,7,1.0
1992-11-01,1992,H,WSH,NYG,7,24,0.0
1992-11-01,1992,H,DET,GB,13,27,0.0
1992-11-01,1992,H,NYJ,MIA,26,14,1.0
1992-11-01,1992,H,DAL,PHI,20,10,1.0
1992-11-01,1992,H,NO,TB,23,21,1.0
1992-11-01,1992,H,PIT,TEN,21,20,1.0
1992-11-01,1992,H,ARI,SF,24,14,1.0
1992-11-01,1992,H,CIN,CLE,30,10,1.0
1992-11-01,1992,H,LAC,IND,26,0,1.0
1992-11-02,1992,H,CHI,MIN,10,38,0.0
1992-11-08,1992,H,SEA,WSH,3,16,0.0
1992-11-08,1992,H,PHI,OAK,31,10,1.0
1992-11-08,1992,H,DEN,NYJ,27,16,1.0
1992-11-08,1992,H,NYG,GB,27,7,1.0
1992-11-08,1992,H,TB,MIN,7,35,0.0
1992-11-08,1992,H,DET,DAL,3,37,0.0
1992-11-08,1992,H,TEN,CLE,14,24,0.0
1992-11-08,1992,H,NE,NO,14,31,0.0
1992-11-08,1992,H,IND,MIA,0,28,0.0
1992-11-08,1992,H,CHI,CIN,28,31,0.0
1992-11-08,1992,H,BUF,PIT,28,20,1.0
1992-11-08,1992,H,LAR,ARI,14,20,0.0
1992-11-08,1992,H,KC,LAC,16,14,1.0
1992-11-09,1992,H,ATL,SF,3,41,0.0
1992-11-15,1992,H,KC,WSH,35,16,1.0
1992-11-15,1992,H,DEN,NYG,27,13,1.0
1992-11-15,1992,H,PIT,DET,17,14,1.0
1992-11-15,1992,H,SF,NO,21,20,1.0
1992-11-15,1992,H,OAK,SEA,20,3,1.0
1992-11-15,1992,H,CLE,LAC,13,14,0.0
1992-11-15,1992,H,GB,PHI,27,24,1.0
1992-11-15,1992,H,ATL,ARI,20,17,1.0
1992-11-15,1992,H,MIN,TEN,13,17,0.0
1992-11-15,1992,H,TB,CHI,20,17,1.0
1992-11-15,1992,H,IND,NE,34,37,0.0
1992-11-15,1992,H,DAL,LAR,23,27,0.0
1992-11-15,1992,H,NYJ,CIN,17,14,1.0
1992-11-16,1992,H,MIA,BUF,20,26,0.0
1992-11-22,1992,H,SEA,KC,14,24,0.0
1992-11-22,1992,H,CIN,DET,13,19,0.0
1992-11-22,1992,H,BUF,ATL,41,14,1.0
1992-11-22,1992,H,LAR,SF,10,27,0.0
1992-11-22,1992,H,NYG,PHI,34,47,0.0
1992-11-22,1992,H,LAC,TB,29,14,1.0
1992-11-22,1992,H,ARI,DAL,10,16,0.0
1992-11-22,1992,H,OAK,DEN,24,0,1.0
1992-11-22,1992,H,CHI,GB,3,17,0.0
1992-11-22,1992,H,MIA,TEN,19,16,1.0
1992-11-22,1992,H,PIT,IND,30,14,1.0
1992-11-22,1992,H,MIN,CLE,17,13,1.0
1992-11-22,1992,H,NE,NYJ,24,3,1.0
1992-11-23,1992,H,NO,WSH,20,3,1.0
1992-11-26,1992,H,DAL,NYG,30,3,1.0
1992-11-26,1992,H,DET,TEN,21,24,0.0
1992-11-29,1992,H,GB,TB,19,14,1.0
1992-11-29,1992,H,CLE,CHI,27,14,1.0
1992-11-29,1992,H,LAR,MIN,17,31,0.0
1992-11-29,1992,H,NO,MIA,24,13,1.0
1992-11-29,1992,H,LAC,OAK,27,3,1.0
1992-11-29,1992,H,NYJ,KC,7,23,0.0
1992-11-29,1992,H,WSH,ARI,41,3,1.0
1992-11-29,1992,H,CIN,PIT,9,21,0.0
1992-11-29,1992,H,IND,BUF,16,13,1.0
1992-11-29,1992,H,ATL,NE,34,0,1.0
1992-11-29,1992,H,SF,PHI,20,14,1.0
1992-11-30,1992,H,SEA,DEN,16,13,1.0
1992-12-03,1992,H,NO,ATL,22,14,1.0
1992-12-06,1992,H,TB,LAR,27,31,0.0
1992-12-06,1992,H,NE,IND,0,6,0.0
1992-12-06,1992,H,PIT,SEA,20,14,1.0
1992-12-06,1992,H,BUF,NYJ,17,24,0.0
1992-12-06,1992,H,GB,DET,38,10,1.0
1992-12-06,1992,H,OAK,KC,28,7,1.0
1992-12-06,1992,H,SF,MIA,27,3,1.0
1992-12-06,1992,H,NYG,WSH,10,28,0.0
1992-12-06,1992,H,PHI,MIN,28,17,1.0
1992-12-06,1992,H,DEN,DAL,27,31,0.0
1992-12-06,1992,H,CLE,CIN,37,21,1.0
1992-12-06,1992,H,ARI,LAC,21,27,0.0
1992-12-07,1992,H,TEN,CHI,24,7,1.0
1992-12-12,1992,H,BUF,DEN,27,17,1.0
1992-12-12,1992,H,ARI,NYG,19,0,1.0
1992-12-13,1992,H,CHI,PIT,30,6,1.0
1992-12-13,1992,H,TEN,GB,14,16,0.0
1992-12-13,1992,H,LAC,CIN,27,10,1.0
1992-12-13,1992,H,LAR,NO,14,37,0.0
1992-12-13,1992,H,NYJ,IND,6,10,0.0
1992-12-13,1992,H,MIN,SF,17,20,0.0
1992-12-13,1992,H,SEA,PHI,17,20,0.0
1992-12-13,1992,H,KC,NE,27,20,1.0
1992-12-13,1992,H,DET,CLE,24,14,1.0
1992-12-13,1992,H,TB,ATL,7,35,0.0
1992-12-13,1992,H,WSH,DAL,20,17,1.0
1992-12-14,1992,H,MIA,OAK,20,7,1.0
1992-12-19,1992,H,SF,TB,21,14,1.0
1992-12-19,1992,H,NYG,KC,35,21,1.0
1992-12-20,1992,H,DEN,SEA,10,6,1.0
1992-12-20,1992,H,CLE,TEN,14,17,0.0
1992-12-20,1992,H,PHI,WSH,17,13,1.0
1992-12-20,1992,H,GB,LAR,28,13,1.0
1992-12-20,1992,H,CIN,NE,20,10,1.0
1992-12-20,1992,H,DET,CHI,16,3,1.0
1992-12-20,1992,H,NO,BUF,16,20,0.0
1992-12-20,1992,H,OAK,LAC,14,36,0.0
1992-12-20,1992,H,PIT,MIN,3,6,0.0
1992-12-20,1992,H,IND,ARI,16,13,1.0
1992-12-20,1992,H,MIA,NYJ,19,17,1.0
1992-12-21,1992,H,ATL,DAL,17,41,0.0
1992-12-26,1992,H,NYJ,NO,0,20,0.0
1992-12-26,1992,H,WSH,OAK,20,21,0.0
1992-12-27,1992,H,SEA,LAC,14,31,0.0
1992-12-27,1992,H,PHI,NYG,20,10,1.0
1992-12-27,1992,H,KC,DEN,42,20,1.0
1992-12-27,1992,H,NE,MIA,13,16,0.0
1992-12-27,1992,H,PIT,CLE,23,13,1.0
1992-12-27,1992,H,ARI,TB,3,7,0.0
1992-12-27,1992,H,LAR,ATL,38,27,1.0
1992-12-27,1992,H,TEN,BUF,27,3,1.0
1992-12-27,1992,H,CIN,IND,17,21,0.0
1992-12-27,1992,H,DAL,CHI,27,14,1.0
1992-12-27,1992,H,MIN,GB,27,7,1.0
1992-12-28,1992,H,SF,DET,24,6,1.0
1993-09-05,1993,H,CLE,CIN,27,14,1.0
1993-09-05,1993,H,NYJ,DEN,20,26,0.0
1993-09-05,1993,H,CHI,NYG,20,26,0.0
1993-09-05,1993,H,DET,ATL,30,13,1.0
1993-09-05,1993,H,LAC,SEA,18,12,1.0
1993-09-05,1993,H,PIT,SF,13,24,0.0
1993-09-05,1993,H,GB,LAR,36,6,1.0
1993-09-05,1993,H,IND,MIA,20,24,0.0
1993-09-05,1993,H,NO,TEN,33,21,1.0
1993-09-05,1993,H,PHI,ARI,23,17,1.0
1993-09-05,1993,H,BUF,NE,38,14,1.0
1993-09-05,1993,H,OAK,MIN,24,7,1.0
1993-09-05,1993,H,TB,KC,3,27,0.0
1993-09-06,1993,H,WSH,DAL,35,16,1.0
1993-09-12,1993,H,SEA,OAK,13,17,0.0
1993-09-12,1993,H,LAR,PIT,27,0,1.0
1993-09-12,1993,H,DEN,LAC,34,17,1.0
1993-09-12,1993,H,CIN,IND,6,9,0.0
1993-09-12,1993,H,ATL,NO,31,34,0.0
1993-09-12,1993,H,MIA,NYJ,14,24,0.0
1993-09-12,1993,H,NE,DET,16,19,0.0
1993-09-12,1993,H,TEN,KC,30,0,1.0
1993-09-12,1993,H,MIN,CHI,10,7,1.0
1993-09-12,1993,H,WSH,ARI,10,17,0.0
1993-09-12,1993,H,NYG,TB,23,7,1.0
1993-09-12,1993,H,GB,PHI,17,20,0.0
1993-09-12,1993,H,DAL,BUF,10,13,0.0
1993-09-13,1993,H,CLE,SF,23,13,1.0
1993-09-19,1993,H,PHI,WSH,34,31,1.0
1993-09-19,1993,H,OAK,CLE,16,19,0.0
1993-09-19,1993,H,NYG,LAR,20,10,1.0
1993-09-19,1993,H,NO,DET,14,3,1.0
1993-09-19,1993,H,ARI,DAL,10,17,0.0
1993-09-19,1993,H,LAC,TEN,18,17,1.0
1993-09-19,1993,H,NE,SEA,14,17,0.0
1993-09-19,1993,H,PIT,CIN,34,7,1.0
1993-09-19,1993,H,SF,ATL,37,30,1.0
1993-09-20,1993,H,KC,DEN,15,7,1.0
1993-09-26,1993,H,CHI,TB,47,17,1.0
1993-09-26,1993,H,NYJ,NE,45,7,1.0
1993-09-26,1993,H,MIN,GB,15,13,1.0
1993-09-26,1993,H,DET,ARI,26,20,1.0
1993-09-26,1993,H,NO,SF,16,13,1.0
1993-09-26,1993,H,CIN,SEA,10,19,0.0
1993-09-26,1993,H,IND,CLE,23,10,1.0
1993-09-26,1993,H,BUF,MIA,13,22,0.0
1993-09-26,1993,H,TEN,LAR,13,28,0.0
1993-09-27,1993,H,ATL,PIT,17,45,0.0
1993-10-03,1993,H,TB,DET,27,10,1.0
1993-10-03,1993,H,SF,MIN,38,19,1.0
1993-10-03,1993,H,CHI,ATL,6,0,1.0
1993-10-03,1993,H,SEA,LAC,31,14,1.0
1993-10-03,1993,H,LAR,NO,6,37,0.0
1993-10-03,1993,H,NYJ,PHI,30,35,0.0
1993-10-03,1993,H,KC,OAK,24,9,1.0
1993-10-03,1993,H,DAL,GB,36,14,1.0
1993-10-03,1993,H,BUF,NYG,17,14,1.0
1993-10-03,1993,H,DEN,IND,35,13,1.0
1993-10-04,1993,H,MIA,WSH,17,10,1.0
1993-10-10,1993,H,CLE,MIA,14,24,0.0
1993-10-10,1993,H,PIT,LAC,16,3,1.0
1993-10-10,1993,H,KC,CIN,17,15,1.0
1993-10-10,1993,H,ARI,NE,21,23,0.0
1993-10-10,1993,H,WSH,NYG,7,41,0.0
1993-10-10,1993,H,PHI,CHI,6,17,0.0
1993-10-10,1993,H,IND,DAL,3,27,0.0
1993-10-10,1993,H,OAK,NYJ,24,20,1.0
1993-10-10,1993,H,MIN,TB,15,0,1.0
1993-10-10,1993,H,GB,DEN,30,27,1.0
1993-10-11,1993,H,BUF,TEN,35,7,1.0
1993-10-14,1993,H,ATL,LAR,30,24,1.0
1993-10-17,1993,H,ARI,WSH,36,6,1.0
1993-10-17,1993,H,LAC,KC,14,17,0.0
1993-10-17,1993,H,NE,TEN,14,28,0.0
1993-10-17,1993,H,DET,SEA,30,10,1.0
1993-10-17,1993,H,PIT,NO,37,14,1.0
1993-10-17,1993,H,DAL,SF,26,17,1.0
1993-10-17,1993,H,CIN,CLE,17,28,0.0
1993-10-17,1993,H,NYG,PHI,21,10,1.0
1993-10-18,1993,H,DEN,OAK,20,23,0.0
1993-10-24,1993,H,SF,ARI,28,14,1.0
1993-10-24,1993,H,MIA,IND,41,27,1.0
1993-10-24,1993,H,NYJ,BUF,10,19,0.0
1993-10-24,1993,H,SEA,NE,10,9,1.0
1993-10-24,1993,H,TEN,CIN,28,12,1.0
1993-10-24,1993,H,NO,ATL,15,26,0.0
1993-10-24,1993,H,LAR,DET,13,16,0.0
1993-10-24,1993,H,TB,GB,14,37,0.0
1993-10-24,1993,H,CLE,PIT,28,23,1.0
1993-10-25,1993,H,CHI,MIN,12,19,0.0
1993-10-31,1993,H,MIN,DET,27,30,0.0
1993-10-31,1993,H,NYG,NYJ,6,10,0.0
1993-10-31,1993,H,ARI,NO,17,20,0.0
1993-10-31,1993,H,IND,NE,9,6,1.0
1993-10-31,1993,H,OAK,LAC,23,30,0.0
1993-10-31,1993,H,GB,CHI,17,3,1.0
1993-10-31,1993,H,PHI,DAL,10,23,0.0
1993-10-31,1993,H,ATL,TB,24,31,0.0
1993-10-31,1993,H,SF,LAR,40,17,1.0
1993-10-31,1993,H,DEN,SEA,28,17,1.0
1993-10-31,1993,H,MIA,KC,30,10,1.0
1993-11-01,1993,H,BUF,WSH,24,10,1.0
1993-11-07,1993,H,NYJ,MIA,27,10,1.0
1993-11-07,1993,H,DET,TB,23,0,1.0
1993-11-07,1993,H,NE,BUF,10,13,0.0
1993-11-07,1993,H,TEN,SEA,24,14,1.0
1993-11-07,1993,H,ARI,PHI,16,3,1.0
1993-11-07,1993,H,MIN,LAC,17,30,0.0
1993-11-07,1993,H,DAL,NYG,31,9,1.0
1993-11-07,1993,H,CHI,OAK,14,16,0.0
1993-11-07,1993,H,CIN,PIT,16,24,0.0
1993-11-07,1993,H,WSH,IND,30,24,1.0
1993-11-07,1993,H,CLE,DEN,14,29,0.0
1993-11-08,1993,H,KC,GB,23,16,1.0
1993-11-14,1993,H,NO,GB,17,19,0.0
1993-11-14,1993,H,LAR,ATL,0,13,0.0
1993-11-14,1993,H,CIN,TEN,3,38,0.0
1993-11-14,1993,H,OAK,KC,20,31,0.0
1993-11-14,1993,H,TB,SF,21,45,0.0
1993-11-14,1993,H,NYG,WSH,20,6,1.0
1993-11-14,1993,H,IND,NYJ,17,31,0.0
1993-11-14,1993,H,DEN,MIN,23,26,0.0
1993-11-14,1993,H,DAL,ARI,20,15,1.0
1993-11-14,1993,H,SEA,CLE,22,5,1.0
1993-11-14,1993,H,PHI,MIA,14,19,0.0
1993-11-14,1993,H,LAC,CHI,13,16,0.0
1993-11-15,1993,H,PIT,BUF,23,0,1.0
1993-11-21,1993,H,TB,MIN,23,10,1.0
1993-11-21,1993,H,DEN,PIT,37,13,1.0
1993-11-21,1993,H,PHI,NYG,3,7,0.0
1993-11-21,1993,H,LAC,OAK,7,12,0.0
1993-11-21,1993,H,NYJ,CIN,17,12,1.0
1993-11-21,1993,H,GB,DET,26,17,1.0
1993-11-21,1993,H,CLE,TEN,20,27,0.0
1993-11-21,1993,H,MIA,NE,17,13,1.0
1993-11-21,1993,H,BUF,IND,23,9,1.0
1993-11-21,1993,H,LAR,WSH,10,6,1.0
1993-11-21,1993,H,ATL,DAL,27,14,1.0
1993-11-21,1993,H,KC,CHI,17,19,0.0
1993-11-22,1993,H,SF,NO,42,7,1.0
1993-11-25,1993,H,DET,CHI,6,10,0.0
1993-11-25,1993,H,DAL,MIA,14,16,0.0
1993-11-28,1993,H,CIN,OAK,16,10,1.0
1993-11-28,1993,H,KC,BUF,23,7,1.0
1993-11-28,1993,H,WSH,PHI,14,17,0.0
1993-11-28,1993,H,NYG,ARI,19,17,1.0
1993-11-28,1993,H,TEN,PIT,23,3,1.0
1993-11-28,1993,H,NE,NYJ,0,6,0.0
1993-11-28,1993,H,LAR,SF,10,35,0.0
1993-11-28,1993,H,MIN,NO,14,17,0.0
1993-11-28,1993,H,GB,TB,13,10,1.0
1993-11-28,1993,H,ATL,CLE,17,14,1.0
1993-11-28,1993,H,SEA,DEN,9,17,0.0
1993-11-29,1993,H,IND,LAC,0,31,0.0
1993-12-05,1993,H,ARI,LAR,38,10,1.0
1993-12-05,1993,H,DET,MIN,0,13,0.0
1993-12-05,1993,H,TB,WSH,17,23,0.0
1993-12-05,1993,H,CHI,GB,30,17,1.0
1993-12-05,1993,H,CLE,NO,17,13,1.0
1993-12-05,1993,H,SEA,KC,16,31,0.0
1993-12-05,1993,H,BUF,OAK,24,25,0.0
