date,team1,team2,moneyline1,moneyline2,score,score2,implied_prob,result,accuracy
2020-09-20,HOU,BAL,285.0,-345.0,16.0,33.0,0.2509516424644015,0.0,1.0
2020-09-20,SEA,NE,-208.0,180.0,35.0,30.0,0.6540880503144655,1.0,1.0
2020-09-21,LV,NO,173.0,-205.0,34.0,24.0,0.3527438848088822,1.0,0.0
2020-09-24,JAC,MIA,-145.0,124.0,13.0,31.0,0.5700245700245701,0.0,0.0
2020-09-27,MIN,TEN,131.0,-152.0,30.0,31.0,0.4178272980501393,0.0,1.0
2020-09-27,CLE,WAS,-345.0,280.0,34.0,20.0,0.7465831435079727,1.0,1.0
2020-09-27,NYG,SF,139.0,-161.0,9.0,36.0,0.40415614983198866,0.0,1.0
2020-09-27,PHI,CIN,-238.0,200.0,23.0,23.0,0.6787072243346008,0.5,0.5
2020-09-27,ATL,CHI,-136.0,117.0,26.0,30.0,0.5556559722849828,0.0,0.0
2020-09-27,BUF,LAR,-130.0,111.0,35.0,32.0,0.5439222684909775,1.0,1.0
2020-09-27,PIT,HOU,-208.0,180.0,28.0,21.0,0.6540880503144655,1.0,1.0
2020-09-27,NE,LV,-333.0,270.0,36.0,20.0,0.7399555582247312,1.0,1.0
2020-09-27,LAC,CAR,-278.0,235.0,16.0,21.0,0.7112961124264875,0.0,0.0
2020-09-27,IND,NYJ,-667.0,475.0,36.0,7.0,0.8333423868759846,1.0,1.0
2020-09-27,DEN,TB,222.0,-267.0,10.0,28.0,0.2991668976311198,0.0,1.0
2020-09-27,SEA,DAL,-238.0,200.0,38.0,31.0,0.6787072243346008,1.0,1.0
2020-09-27,ARI,DET,-238.0,200.0,23.0,26.0,0.6787072243346008,0.0,0.0
2020-09-27,NO,GB,-173.0,151.0,30.0,37.0,0.613986963222714,0.0,0.0
2020-09-28,BAL,KC,-179.0,155.0,20.0,34.0,0.6206404242300632,0.0,0.0
2020-10-01,NYJ,DEN,-118.0,-101.0,28.0,37.0,0.5185849221619732,0.0,0.0
2020-10-04,TB,LAC,-362.0,292.0,38.0,31.0,0.7543911878535279,1.0,1.0
2020-10-04,DET,NO,138.0,-160.0,29.0,35.0,0.40574282147315854,0.0,1.0
2020-10-04,CAR,ARI,140.0,-160.0,31.0,21.0,0.40372670807453415,1.0,0.0
2020-10-04,WAS,BAL,699.0,-1073.0,17.0,31.0,0.12035373532643778,0.0,1.0
2020-10-04,HOU,MIN,-175.0,155.0,23.0,31.0,0.6187175043327557,0.0,0.0
2020-10-04,CIN,JAC,-120.0,100.0,33.0,25.0,0.5217391304347826,1.0,1.0
2020-10-04,MIA,SEA,186.0,-224.0,23.0,31.0,0.3358765964504893,0.0,1.0
2020-10-04,DAL,CLE,-178.0,154.0,38.0,49.0,0.6192406727661206,0.0,0.0
2020-10-04,LAR,NYG,-941.0,639.0,17.0,9.0,0.8697934581531686,1.0,1.0
2020-10-04,LV,BUF,155.0,-175.0,23.0,30.0,0.38128249566724437,0.0,1.0
2020-10-04,CHI,IND,165.0,-185.0,11.0,19.0,0.36762334730732027,0.0,1.0
2020-10-04,SF,PHI,-358.0,287.0,20.0,25.0,0.7515541427533009,0.0,0.0
2020-10-05,KC,NE,-650.0,475.0,26.0,10.0,0.8328690807799443,1.0,1.0
2020-10-05,GB,ATL,-240.0,200.0,30.0,16.0,0.679245283018868,1.0,1.0
2020-10-08,CHI,TB,175.0,-200.0,20.0,19.0,0.3529411764705882,1.0,0.0
2020-10-11,KC,LV,-550.0,425.0,32.0,40.0,0.8162544169611308,0.0,0.0
2020-10-11,PIT,PHI,-355.0,295.0,38.0,29.0,0.7550141337999731,1.0,1.0
2020-10-11,BAL,CIN,-800.0,550.0,27.0,3.0,0.8524590163934426,1.0,1.0
2020-10-11,ATL,CAR,-135.0,115.0,16.0,23.0,0.552594002855783,0.0,0.0
2020-10-11,NYJ,ARI,260.0,-320.0,10.0,30.0,0.26717557251908386,0.0,1.0
2020-10-11,WAS,LAR,285.0,-345.0,10.0,30.0,0.2509516424644015,0.0,1.0
2020-10-11,HOU,JAC,-265.0,225.0,30.0,14.0,0.7023445463812437,1.0,1.0
2020-10-11,SF,MIA,-410.0,330.0,17.0,43.0,0.7756269247690278,0.0,0.0
2020-10-11,DAL,NYG,-350.0,290.0,37.0,34.0,0.7520661157024794,1.0,1.0
2020-10-11,CLE,IND,-115.0,-105.0,32.0,23.0,0.5108342361863489,1.0,1.0
2020-10-11,SEA,MIN,-300.0,250.0,27.0,26.0,0.7241379310344829,1.0,1.0
2020-10-12,NO,LAC,-342.0,275.0,30.0,27.0,0.7436938242968977,1.0,1.0
2020-10-13,TEN,BUF,140.0,-160.0,42.0,16.0,0.40372670807453415,1.0,0.0
2020-10-18,NYG,WAS,-120.0,100.0,20.0,19.0,0.5217391304347826,1.0,1.0
2020-10-18,CAR,CHI,-130.0,110.0,16.0,23.0,0.5427435387673956,0.0,0.0
2020-10-18,MIN,ATL,-185.0,165.0,23.0,40.0,0.6323766526926797,0.0,0.0
2020-10-18,TEN,HOU,-190.0,170.0,42.0,36.0,0.6388542963885431,1.0,1.0
2020-10-18,PHI,BAL,380.0,-475.0,28.0,30.0,0.20140105078809112,0.0,1.0
2020-10-18,NE,DEN,-380.0,310.0,12.0,18.0,0.7644749754661433,0.0,0.0
2020-10-18,IND,CIN,-360.0,300.0,31.0,27.0,0.7578947368421053,1.0,1.0
2020-10-18,JAC,DET,140.0,-160.0,16.0,34.0,0.40372670807453415,0.0,1.0
2020-10-18,PIT,CLE,-160.0,140.0,38.0,7.0,0.5962732919254659,1.0,1.0
2020-10-18,MIA,NYJ,-400.0,320.0,24.0,0.0,0.7706422018348625,1.0,1.0
2020-10-18,TB,GB,140.0,-160.0,38.0,10.0,0.40372670807453415,1.0,0.0
2020-10-18,SF,LAR,110.0,-130.0,24.0,16.0,0.4572564612326043,1.0,0.0
2020-10-19,BUF,KC,200.0,-240.0,17.0,26.0,0.3207547169811321,0.0,1.0
2020-10-19,DAL,ARI,-120.0,100.0,10.0,38.0,0.5217391304347826,0.0,0.0
2020-10-22,PHI,NYG,-238.0,200.0,22.0,21.0,0.6787072243346008,1.0,1.0
2020-10-25,TEN,PIT,-120.0,100.0,24.0,27.0,0.5217391304347826,0.0,0.0
2020-10-25,NYJ,BUF,350.0,-430.0,10.0,18.0,0.21501014198782964,0.0,1.0
2020-10-25,CIN,CLE,180.0,-210.0,34.0,37.0,0.34521158129175944,0.0,1.0
2020-10-25,HOU,GB,125.0,-145.0,20.0,35.0,0.42888402625820565,0.0,1.0
2020-10-25,WAS,DAL,-105.0,-115.0,25.0,3.0,0.4891657638136512,1.0,0.0
2020-10-25,ATL,DET,-115.0,-105.0,22.0,23.0,0.5108342361863489,0.0,0.0
2020-10-25,NO,CAR,-335.0,270.0,27.0,24.0,0.7402209614810391,1.0,1.0
2020-10-25,LV,TB,175.0,-200.0,20.0,45.0,0.3529411764705882,0.0,1.0
2020-10-25,NE,SF,-159.0,138.0,6.0,33.0,0.5936745003294531,0.0,0.0
2020-10-25,LAC,JAC,-382.0,306.0,39.0,29.0,0.7629026228282472,1.0,1.0
2020-10-25,DEN,KC,280.0,-340.0,16.0,43.0,0.25404157043879905,0.0,1.0
2020-10-25,ARI,SEA,165.0,-185.0,37.0,34.0,0.36762334730732027,1.0,0.0
2020-10-26,LAR,CHI,-280.0,240.0,24.0,10.0,0.7147147147147147,1.0,1.0
2020-10-29,CAR,ATL,-125.0,105.0,17.0,25.0,0.5324675324675325,0.0,0.0
2020-11-01,CIN,TEN,280.0,-340.0,31.0,20.0,0.25404157043879905,1.0,0.0
2020-11-01,CLE,LV,-120.0,100.0,6.0,16.0,0.5217391304347826,0.0,0.0
2020-11-01,DET,IND,165.0,-185.0,21.0,41.0,0.36762334730732027,0.0,1.0
2020-11-01,BAL,PIT,-210.0,180.0,24.0,28.0,0.6547884187082404,0.0,0.0
2020-11-01,BUF,NE,-210.0,180.0,24.0,21.0,0.6547884187082404,1.0,1.0
2020-11-01,GB,MIN,-260.0,220.0,22.0,28.0,0.6979865771812082,0.0,0.0
2020-11-01,KC,NYJ,-3500.0,1400.0,35.0,9.0,0.9358288770053476,1.0,1.0
2020-11-01,MIA,LAR,155.0,-175.0,28.0,17.0,0.38128249566724437,1.0,0.0
2020-11-01,DEN,LAC,140.0,-160.0,31.0,30.0,0.40372670807453415,1.0,0.0
2020-11-01,SEA,SF,-115.0,-105.0,37.0,27.0,0.5108342361863489,1.0,1.0
2020-11-01,CHI,NO,205.0,-245.0,23.0,26.0,0.3158617532616159,0.0,1.0
2020-11-01,PHI,DAL,-445.0,354.0,23.0,9.0,0.7875492145168207,1.0,1.0
2020-11-02,NYG,TB,525.0,-750.0,23.0,25.0,0.15349887133182838,0.0,1.0
2020-11-05,SF,GB,233.0,-280.0,17.0,34.0,0.2895458701615361,0.0,1.0
2020-11-08,JAC,HOU,246.0,-299.0,25.0,27.0,0.2783319614381182,0.0,1.0
2020-11-08,KC,CAR,-503.0,395.0,33.0,31.0,0.8050341917648771,1.0,1.0
2020-11-08,MIN,DET,-175.0,155.0,34.0,20.0,0.6187175043327557,1.0,1.0
2020-11-08,IND,BAL,-111.0,-107.0,10.0,24.0,0.5043903938183256,0.0,0.0
2020-11-08,ATL,DEN,-220.0,190.0,34.0,27.0,0.6659707724425887,1.0,1.0
2020-11-08,BUF,SEA,144.0,-166.0,44.0,34.0,0.39639961850262284,1.0,0.0
2020-11-08,WAS,NYG,-155.0,135.0,20.0,23.0,0.5882115462252725,0.0,0.0
2020-11-08,TEN,CHI,-273.0,227.0,24.0,17.0,0.7053037425634624,1.0,1.0
2020-11-08,LAC,LV,102.0,-120.0,26.0,31.0,0.47577854671280273,0.0,1.0
2020-11-08,DAL,PIT,654.0,-968.0,19.0,24.0,0.12764858869425533,0.0,1.0
2020-11-08,ARI,MIA,-256.0,215.0,31.0,34.0,0.6937370956641432,0.0,0.0
2020-11-08,TB,NO,-174.0,152.0,3.0,38.0,0.6154278014821468,0.0,0.0
2020-11-09,NYJ,NE,333.0,-415.0,27.0,30.0,0.22275568243257848,0.0,1.0
2020-11-12,TEN,IND,100.0,-120.0,17.0,34.0,0.4782608695652174,0.0,1.0
2020-11-15,CLE,HOU,-220.0,190.0,10.0,7.0,0.6659707724425887,1.0,1.0
2020-11-15,GB,JAC,-1000.0,650.0,24.0,20.0,0.872093023255814,1.0,1.0
2020-11-15,NYG,PHI,190.0,-220.0,27.0,17.0,0.33402922755741127,1.0,0.0
2020-11-15,DET,WAS,-140.0,120.0,30.0,27.0,0.562043795620438,1.0,1.0
2020-11-15,CAR,TB,225.0,-265.0,23.0,46.0,0.29765545361875634,0.0,1.0
2020-11-15,LV,DEN,-180.0,160.0,37.0,12.0,0.625668449197861,1.0,1.0
2020-11-15,MIA,LAC,-125.0,105.0,29.0,21.0,0.5324675324675325,1.0,1.0
2020-11-15,ARI,BUF,-150.0,130.0,32.0,30.0,0.5798319327731093,1.0,1.0
2020-11-15,NO,SF,-410.0,330.0,27.0,13.0,0.7756269247690278,1.0,1.0
2020-11-15,PIT,CIN,-310.0,255.0,36.0,10.0,0.7285666997682887,1.0,1.0
2020-11-15,LAR,SEA,-150.0,130.0,23.0,16.0,0.5798319327731093,1.0,1.0
2020-11-15,NE,BAL,260.0,-320.0,23.0,17.0,0.26717557251908386,1.0,0.0
2020-11-16,CHI,MIN,155.0,-175.0,13.0,19.0,0.38128249566724437,0.0,1.0
2020-11-19,SEA,ARI,-164.0,145.0,28.0,21.0,0.6034845298888555,1.0,1.0
2020-11-22,NO,ATL,-190.0,170.0,24.0,9.0,0.6388542963885431,1.0,1.0
2020-11-22,WAS,CIN,-125.0,105.0,20.0,9.0,0.5324675324675325,1.0,1.0
2020-11-22,HOU,NE,115.0,-135.0,27.0,20.0,0.447405997144217,1.0,0.0
2020-11-22,CLE,PHI,-140.0,120.0,22.0,17.0,0.562043795620438,1.0,1.0
2020-11-22,CAR,DET,120.0,-140.0,20.0,0.0,0.43795620437956195,1.0,0.0
2020-11-22,JAC,PIT,425.0,-550.0,3.0,27.0,0.18374558303886912,0.0,1.0
2020-11-22,BAL,TEN,-255.0,215.0,24.0,30.0,0.6935031297215628,0.0,0.0
2020-11-22,LAC,NYJ,-450.0,370.0,34.0,28.0,0.7936210131332083,1.0,1.0
2020-11-22,DEN,MIA,180.0,-210.0,20.0,13.0,0.34521158129175944,1.0,0.0
2020-11-22,IND,GB,-125.0,105.0,34.0,31.0,0.5324675324675325,1.0,1.0
2020-11-22,MIN,DAL,-335.0,275.0,28.0,31.0,0.7427937915742794,0.0,0.0
2020-11-22,LV,KC,320.0,-400.0,31.0,35.0,0.22935779816513768,0.0,1.0
2020-11-23,TB,LAR,-210.0,180.0,24.0,27.0,0.6547884187082404,0.0,0.0
2020-11-26,DET,HOU,140.0,-160.0,25.0,41.0,0.40372670807453415,0.0,1.0
2020-11-26,DAL,WAS,-145.0,125.0,16.0,41.0,0.5711159737417943,0.0,0.0
2020-11-29,BUF,LAC,-215.0,185.0,27.0,17.0,0.6604688763136621,1.0,1.0
2020-11-29,NYJ,MIA,295.0,-355.0,3.0,20.0,0.24498586620002683,0.0,1.0
2020-11-29,NE,ARI,100.0,-120.0,20.0,17.0,0.4782608695652174,1.0,0.0
2020-11-29,MIN,CAR,-150.0,130.0,28.0,27.0,0.5798319327731093,1.0,1.0
2020-11-29,IND,TEN,-145.0,125.0,26.0,45.0,0.5711159737417943,0.0,0.0
2020-11-29,JAC,CLE,285.0,-345.0,25.0,27.0,0.2509516424644015,0.0,1.0
2020-11-29,CIN,NYG,240.0,-280.0,17.0,19.0,0.2852852852852853,0.0,1.0
2020-11-29,ATL,LV,160.0,-180.0,43.0,6.0,0.3743315508021391,1.0,0.0
2020-11-29,LAR,SF,-240.0,200.0,20.0,23.0,0.679245283018868,0.0,0.0
2020-11-29,DEN,NO,850.0,-1450.0,3.0,31.0,0.10114192495921692,0.0,1.0
2020-11-29,TB,KC,155.0,-175.0,24.0,27.0,0.38128249566724437,0.0,1.0
2020-11-29,GB,CHI,-400.0,320.0,41.0,25.0,0.7706422018348625,1.0,1.0
2020-11-30,PHI,SEA,245.0,-290.0,17.0,23.0,0.2804746494066882,0.0,1.0
2020-12-02,PIT,BAL,-550.0,425.0,19.0,14.0,0.8162544169611308,1.0,1.0
2020-12-06,MIN,JAC,-500.0,400.0,27.0,24.0,0.8064516129032258,1.0,1.0
2020-12-06,ATL,NO,125.0,-145.0,16.0,21.0,0.42888402625820565,0.0,1.0
2020-12-06,CHI,DET,-159.0,140.0,30.0,34.0,0.5956915391820169,0.0,0.0
2020-12-06,MIA,CIN,-550.0,425.0,19.0,7.0,0.8162544169611308,1.0,1.0
2020-12-06,TEN,CLE,-215.0,185.0,35.0,41.0,0.6604688763136621,0.0,0.0
2020-12-06,NYJ,LV,300.0,-357.0,28.0,31.0,0.24244031830238733,0.0,1.0
2020-12-06,HOU,IND,160.0,-180.0,20.0,26.0,0.3743315508021391,0.0,1.0
2020-12-06,SEA,NYG,-600.0,450.0,12.0,17.0,0.825,0.0,0.0
2020-12-06,ARI,LAR,125.0,-145.0,28.0,38.0,0.42888402625820565,0.0,1.0
2020-12-06,GB,PHI,-410.0,330.0,30.0,16.0,0.7756269247690278,1.0,1.0
2020-12-06,LAC,NE,-135.0,115.0,0.0,45.0,0.552594002855783,0.0,0.0
2020-12-06,KC,DEN,-900.0,600.0,22.0,16.0,0.863013698630137,1.0,1.0
2020-12-07,PIT,WAS,-280.0,240.0,17.0,23.0,0.7147147147147147,0.0,0.0
2020-12-07,SF,BUF,-130.0,110.0,24.0,34.0,0.5427435387673956,0.0,0.0
2020-12-08,BAL,DAL,-420.0,340.0,34.0,17.0,0.7804054054054055,1.0,1.0
2020-12-10,LAR,NE,-230.0,195.0,24.0,3.0,0.6727813584531483,1.0,1.0
2020-12-13,CAR,DEN,-210.0,180.0,27.0,32.0,0.6547884187082404,0.0,0.0
2020-12-13,TB,MIN,-320.0,260.0,26.0,14.0,0.7328244274809159,1.0,1.0
2020-12-13,JAC,TEN,310.0,-380.0,10.0,31.0,0.23552502453385682,0.0,1.0
2020-12-13,CHI,HOU,-105.0,-115.0,36.0,7.0,0.4891657638136512,1.0,0.0
2020-12-13,MIA,KC,285.0,-345.0,27.0,33.0,0.2509516424644015,0.0,1.0
2020-12-13,CIN,DAL,140.0,-160.0,7.0,30.0,0.40372670807453415,0.0,1.0
2020-12-13,NYG,ARI,140.0,-160.0,7.0,26.0,0.40372670807453415,0.0,1.0
2020-12-13,LV,IND,115.0,-135.0,27.0,44.0,0.447405997144217,0.0,1.0
2020-12-13,SEA,NYJ,-1200.0,750.0,40.0,3.0,0.8869565217391305,1.0,1.0
2020-12-13,LAC,ATL,-120.0,100.0,20.0,17.0,0.5217391304347826,1.0,1.0
2020-12-13,PHI,NO,290.0,-350.0,24.0,21.0,0.2479338842975206,1.0,0.0
2020-12-13,DET,GB,330.0,-410.0,24.0,31.0,0.22437307523097227,0.0,1.0
2020-12-13,SF,WAS,-150.0,130.0,15.0,23.0,0.5798319327731093,0.0,0.0
2020-12-13,BUF,PIT,-130.0,110.0,26.0,15.0,0.5427435387673956,1.0,1.0
2020-12-14,CLE,BAL,155.0,-175.0,42.0,47.0,0.38128249566724437,0.0,1.0
2020-12-17,LV,LAC,-175.0,155.0,27.0,30.0,0.6187175043327557,0.0,0.0
2020-12-19,DEN,BUF,205.0,-245.0,19.0,48.0,0.3158617532616159,0.0,1.0
2020-12-19,GB,CAR,-440.0,360.0,24.0,16.0,0.7893915756630265,1.0,1.0
2020-12-20,BAL,JAC,-900.0,600.0,40.0,14.0,0.863013698630137,1.0,1.0
2020-12-20,ATL,TB,230.0,-270.0,27.0,31.0,0.29341792228390173,0.0,1.0
2020-12-20,DAL,SF,175.0,-200.0,41.0,33.0,0.3529411764705882,1.0,0.0
2020-12-20,MIN,CHI,-150.0,130.0,27.0,33.0,0.5798319327731093,0.0,0.0
2020-12-20,IND,HOU,-370.0,305.0,27.0,20.0,0.761239522479045,1.0,1.0
2020-12-20,TEN,DET,-410.0,330.0,46.0,25.0,0.7756269247690278,1.0,1.0
2020-12-20,MIA,NE,105.0,-125.0,22.0,12.0,0.46753246753246747,1.0,0.0
2020-12-20,WAS,SEA,230.0,-270.0,15.0,20.0,0.29341792228390173,0.0,1.0
2020-12-20,ARI,PHI,-270.0,230.0,33.0,26.0,0.7065820777160983,1.0,1.0
2020-12-20,LAR,NYJ,-1800.0,1000.0,20.0,23.0,0.9124423963133641,0.0,0.0
2020-12-20,NO,KC,125.0,-145.0,29.0,32.0,0.42888402625820565,0.0,1.0
2020-12-20,NYG,CLE,235.0,-275.0,6.0,20.0,0.2892960462873675,0.0,1.0
2020-12-21,CIN,PIT,700.0,-1100.0,27.0,17.0,0.11999999999999988,1.0,0.0
2020-12-25,NO,MIN,-300.0,250.0,52.0,33.0,0.7241379310344829,1.0,1.0
2020-12-26,DET,TB,475.0,-650.0,7.0,47.0,0.16713091922005563,0.0,1.0
2020-12-26,ARI,SF,-275.0,235.0,12.0,20.0,0.7107039537126326,0.0,0.0
2020-12-26,LV,MIA,120.0,-140.0,25.0,26.0,0.43795620437956195,0.0,1.0
2020-12-27,NYJ,CLE,250.0,-300.0,23.0,16.0,0.2758620689655171,1.0,0.0
2020-12-27,BAL,NYG,-440.0,360.0,27.0,13.0,0.7893915756630265,1.0,1.0
2020-12-27,HOU,CIN,-340.0,280.0,31.0,37.0,0.745958429561201,0.0,0.0
2020-12-27,KC,ATL,-600.0,450.0,17.0,14.0,0.825,1.0,1.0
2020-12-27,JAC,CHI,400.0,-500.0,17.0,41.0,0.19354838709677424,0.0,1.0
2020-12-27,PIT,IND,-110.0,-110.0,28.0,24.0,0.5,1.0,0.5
2020-12-27,LAC,DEN,-130.0,110.0,19.0,16.0,0.5427435387673956,1.0,1.0
2020-12-27,WAS,CAR,100.0,-120.0,13.0,20.0,0.4782608695652174,0.0,1.0
2020-12-27,DAL,PHI,150.0,-170.0,37.0,17.0,0.38848920863309355,1.0,0.0
2020-12-27,SEA,LAR,-125.0,105.0,20.0,9.0,0.5324675324675325,1.0,1.0
2020-12-27,GB,TEN,-180.0,160.0,40.0,14.0,0.625668449197861,1.0,1.0
2020-12-28,NE,BUF,290.0,-350.0,9.0,38.0,0.2479338842975206,0.0,1.0
2021-01-03,CLE,PIT,-500.0,400.0,24.0,22.0,0.8064516129032258,1.0,1.0
2021-01-03,CIN,BAL,625.0,-950.0,3.0,38.0,0.13228346456692908,0.0,1.0
2021-01-03,BUF,MIA,150.0,-170.0,56.0,26.0,0.38848920863309355,1.0,0.0
2021-01-03,NE,NYJ,-170.0,150.0,28.0,14.0,0.6115107913669064,1.0,1.0
2021-01-03,NYG,DAL,105.0,-125.0,23.0,19.0,0.46753246753246747,1.0,0.0
2021-01-03,DET,MIN,150.0,-170.0,35.0,37.0,0.38848920863309355,0.0,1.0
2021-01-03,TB,ATL,-335.0,275.0,44.0,27.0,0.7427937915742794,1.0,1.0
2021-01-03,DEN,LV,125.0,-145.0,31.0,32.0,0.42888402625820565,0.0,1.0
2021-01-03,CHI,GB,185.0,-215.0,16.0,35.0,0.33953112368633787,0.0,1.0
2021-01-03,HOU,TEN,275.0,-335.0,38.0,41.0,0.2572062084257206,0.0,1.0
2021-01-03,CAR,NO,220.0,-260.0,7.0,33.0,0.30201342281879207,0.0,1.0
2021-01-03,SF,SEA,290.0,-350.0,23.0,26.0,0.2479338842975206,0.0,1.0
2021-01-03,LAR,ARI,-120.0,100.0,18.0,7.0,0.5217391304347826,1.0,1.0
2021-01-03,IND,JAC,-1300.0,800.0,28.0,14.0,0.8931297709923665,1.0,1.0
2021-01-03,KC,LAC,245.0,-290.0,21.0,38.0,0.2804746494066882,0.0,1.0
2021-01-03,PHI,WAS,245.0,-290.0,14.0,20.0,0.2804746494066882,0.0,1.0
2021-09-09,TB,DAL,-450.0,350.0,31.0,29.0,0.7864077669902914,1.0,1.0
2021-09-12,CAR,NYJ,-180.0,155.0,19.0,14.0,0.621109607577808,1.0,1.0
2021-09-12,TEN,ARI,-145.0,125.0,13.0,38.0,0.5711159737417943,0.0,0.0
2021-09-12,IND,SEA,140.0,-160.0,16.0,28.0,0.40372670807453415,0.0,1.0
2021-09-12,WAS,LAC,-130.0,110.0,16.0,20.0,0.5427435387673956,0.0,0.0
2021-09-12,HOU,JAC,150.0,-175.0,37.0,21.0,0.38596491228070173,1.0,0.0
2021-09-12,CIN,MIN,140.0,-160.0,27.0,24.0,0.40372670807453415,1.0,0.0
2021-09-12,DET,SF,350.0,-450.0,33.0,41.0,0.21359223300970875,0.0,1.0
2021-09-12,ATL,PHI,-180.0,155.0,6.0,32.0,0.621109607577808,0.0,0.0
2021-09-12,BUF,PIT,-280.0,230.0,16.0,23.0,0.7085889570552149,0.0,0.0
2021-09-12,NE,MIA,-190.0,160.0,16.0,17.0,0.6301020408163265,0.0,0.0
2021-09-12,NYG,DEN,125.0,-145.0,13.0,27.0,0.42888402625820565,0.0,1.0
2021-09-12,KC,CLE,-250.0,205.0,33.0,29.0,0.6853932584269664,1.0,1.0
2021-09-12,NO,GB,160.0,-190.0,38.0,3.0,0.3698979591836734,1.0,0.0
2021-09-12,LAR,CHI,-430.0,330.0,34.0,14.0,0.7772173182009248,1.0,1.0
2021-09-13,LV,BAL,140.0,-160.0,33.0,27.0,0.40372670807453415,1.0,0.0
2021-09-16,WAS,NYG,-200.0,170.0,30.0,29.0,0.6428571428571429,1.0,1.0
2021-09-19,PHI,SF,125.0,-145.0,11.0,17.0,0.42888402625820565,0.0,1.0
2021-09-19,IND,LAR,175.0,-210.0,24.0,27.0,0.3492957746478873,0.0,1.0
2021-09-19,PIT,LV,-240.0,200.0,17.0,26.0,0.679245283018868,0.0,0.0
2021-09-19,CAR,NO,130.0,-150.0,26.0,7.0,0.4201680672268908,1.0,0.0
2021-09-19,MIA,BUF,170.0,-200.0,0.0,35.0,0.3571428571428571,0.0,1.0
2021-09-19,CHI,CIN,-125.0,105.0,20.0,17.0,0.5324675324675325,1.0,1.0
2021-09-19,CLE,HOU,-800.0,550.0,31.0,21.0,0.8524590163934426,1.0,1.0
2021-09-19,JAC,DEN,220.0,-270.0,13.0,23.0,0.2998379254457051,0.0,1.0
2021-09-19,NYJ,NE,205.0,-250.0,6.0,25.0,0.3146067415730337,0.0,1.0
2021-09-19,TB,ATL,-800.0,550.0,48.0,25.0,0.8524590163934426,1.0,1.0
2021-09-19,ARI,MIN,-200.0,170.0,34.0,33.0,0.6428571428571429,1.0,1.0
2021-09-19,SEA,TEN,-290.0,235.0,30.0,33.0,0.7135512302607419,0.0,0.0
2021-09-19,LAC,DAL,-160.0,140.0,17.0,20.0,0.5962732919254659,0.0,0.0
2021-09-19,BAL,KC,170.0,-200.0,36.0,35.0,0.3571428571428571,1.0,0.0
2021-09-20,GB,DET,-600.0,425.0,35.0,17.0,0.8181818181818182,1.0,1.0
2021-09-23,HOU,CAR,330.0,-430.0,9.0,24.0,0.22278268179907523,0.0,1.0
2021-09-26,JAC,ARI,310.0,-400.0,19.0,31.0,0.23364485981308414,0.0,1.0
2021-09-26,CLE,CHI,-380.0,300.0,26.0,6.0,0.76,1.0,1.0
2021-09-26,NYG,ATL,-145.0,125.0,14.0,17.0,0.5711159737417943,0.0,0.0
2021-09-26,PIT,CIN,-145.0,125.0,10.0,24.0,0.5711159737417943,0.0,0.0
2021-09-26,BUF,WAS,-340.0,270.0,43.0,21.0,0.740871613663133,1.0,1.0
2021-09-26,NE,NO,-150.0,130.0,13.0,28.0,0.5798319327731093,0.0,0.0
2021-09-26,TEN,IND,-220.0,180.0,25.0,16.0,0.6581196581196581,1.0,1.0
2021-09-26,DET,BAL,300.0,-380.0,17.0,19.0,0.23999999999999988,0.0,1.0
2021-09-26,KC,LAC,-300.0,240.0,24.0,30.0,0.7183098591549296,0.0,0.0
2021-09-26,LV,MIA,-180.0,155.0,31.0,28.0,0.621109607577808,1.0,1.0
2021-09-26,DEN,NYJ,-600.0,425.0,26.0,0.0,0.8181818181818182,1.0,1.0
2021-09-26,MIN,SEA,105.0,-125.0,30.0,17.0,0.46753246753246747,1.0,0.0
2021-09-26,LAR,TB,-105.0,-115.0,34.0,24.0,0.4891657638136512,1.0,0.0
2021-09-26,SF,GB,-180.0,155.0,28.0,30.0,0.621109607577808,0.0,0.0
2021-09-27,DAL,PHI,-190.0,160.0,41.0,21.0,0.6301020408163265,1.0,1.0
2021-09-30,CIN,JAC,-350.0,280.0,24.0,21.0,0.7471910112359551,1.0,1.0
2021-10-03,BUF,HOU,-1700.0,900.0,40.0,0.0,0.9042553191489362,1.0,1.0
2021-10-03,MIA,IND,-140.0,120.0,17.0,27.0,0.562043795620438,0.0,0.0
2021-10-03,DAL,CAR,-200.0,170.0,36.0,28.0,0.6428571428571429,1.0,1.0
2021-10-03,ATL,WAS,105.0,-125.0,30.0,34.0,0.46753246753246747,0.0,1.0
2021-10-03,NYJ,TEN,220.0,-270.0,27.0,24.0,0.2998379254457051,1.0,0.0
2021-10-03,NO,NYG,-340.0,270.0,21.0,27.0,0.740871613663133,0.0,0.0
2021-10-03,MIN,CLE,-105.0,-115.0,7.0,14.0,0.4891657638136512,0.0,1.0
2021-10-03,PHI,KC,250.0,-320.0,30.0,42.0,0.2727272727272726,0.0,1.0
2021-10-03,CHI,DET,-160.0,140.0,24.0,14.0,0.5962732919254659,1.0,1.0
2021-10-03,LAR,ARI,-220.0,180.0,20.0,37.0,0.6581196581196581,0.0,0.0
2021-10-03,SF,SEA,-135.0,115.0,21.0,28.0,0.552594002855783,0.0,0.0
2021-10-03,GB,PIT,-260.0,210.0,27.0,17.0,0.6912521440823328,1.0,1.0
