date,team1,team2,moneyline1,moneyline2,implied_prob
2022-12-04,DAL,IND,430,-600,0.18041237113402062
2022-12-05,TB,NO,158,-190,0.37169956421430406
2022-12-08,LAR,LV,-278,222,0.7031009456784693
2022-12-11,TEN,JAC,150,-178,0.38450899031811897
2022-12-11,NYG,PHI,-345,270,0.7415045018878884
2022-12-11,DET,MIN,118,-140,0.4402054292002935
2022-12-11,CIN,CLE,180,-220,0.3418803418803419
2022-12-11,DAL,HOU,1150,-2400,0.07692307692307693
2022-12-11,BUF,NYJ,360,-480,0.20803443328550933
2022-12-11,PIT,BAL,110,-130,0.4572564612326044
2022-12-11,DEN,KC,-455,345,0.7848628743095261
2022-12-11,SF,TB,158,-190,0.37169956421430406
2022-12-11,SEA,CAR,162,-195,0.3660503784588659
2022-12-11,LAC,MIA,-170,143,0.6047430830039525
2022-12-12,ARI,NE,-130,110,0.5427435387673957
2022-12-15,SEA,SF,-190,158,0.6283004357856959
2022-12-17,MIN,IND,162,-195,0.3660503784588659
2022-12-17,CLE,BAL,135,-160,0.4088050314465409
2022-12-17,BUF,MIA,285,-365,0.24862986231787196
2022-12-18,HOU,KC,-1100,700,0.8800000000000001
2022-12-18,JAC,DAL,-210,175,0.6507042253521127
2022-12-18,CAR,PIT,122,-145,0.4321749867701534
2022-12-18,NO,ATL,196,-240,0.32368621477532367
2022-12-18,NYJ,DET,110,-130,0.4572564612326044
2022-12-18,CHI,PHI,-420,320,0.7723292469352013
2022-12-18,DEN,ARI,105,-125,0.4675324675324675
2022-12-18,LV,NE,115,-135,0.447405997144217
2022-12-18,LAC,TEN,130,-155,0.4170073589533933
2022-12-18,TB,CIN,-180,152,0.6183206106870229
2022-12-18,WAS,NYG,175,-210,0.34929577464788736
2022-12-19,GB,LAR,285,-365,0.24862986231787196
2022-12-22,NYJ,JAC,122,-145,0.4321749867701534
2022-12-24,NE,CIN,-150,126,0.5755517826825127
2022-12-24,KC,SEA,400,-550,0.19117647058823528
2022-12-24,CAR,DET,-120,100,0.5217391304347826
2022-12-24,CHI,BUF,-420,320,0.7723292469352013
2022-12-24,BAL,ATL,235,-292,0.28608962195299953
2022-12-24,CLE,NO,158,-190,0.37169956421430406
2022-12-24,MIN,NYG,185,-225,0.33635187580853815
2022-12-24,TEN,HOU,150,-178,0.38450899031811897
2022-12-24,SF,WAS,250,-320,0.27272727272727276
2022-12-24,DAL,PHI,162,-195,0.3660503784588659
2022-12-24,PIT,LV,118,-140,0.4402054292002935
2022-12-25,MIA,GB,158,-190,0.37169956421430406
2022-12-25,LAR,DEN,-190,158,0.6283004357856959
2022-12-25,ARI,TB,-365,285,0.7513701376821281
2022-12-26,IND,LAC,-195,162,0.6339496215411342
2022-12-29,TEN,DAL,-900,600,0.863013698630137
2023-01-01,NE,MIA,140,-165,0.40090771558245086
2023-01-01,KC,DEN,550,-800,0.1475409836065574
2023-01-01,ATL,ARI,235,-292,0.28608962195299953
2023-01-01,WAS,CLE,100,-120,0.4782608695652174
2023-01-01,PHI,NO,196,-240,0.32368621477532367
2023-01-01,NYG,IND,205,-250,0.31460674157303364
2023-01-01,HOU,JAC,-190,158,0.6283004357856959
2023-01-01,TB,CAR,162,-195,0.3660503784588659
2023-01-01,DET,CHI,180,-220,0.3418803418803419
2023-01-01,SEA,NYJ,-125,105,0.5324675324675325
2023-01-01,LV,SF,-455,345,0.7848628743095261
2023-01-01,GB,MIN,143,-170,0.3952569169960474
2023-01-01,LAC,LAR,222,-278,0.29689905432153063
2023-01-01,BAL,PIT,100,-120,0.4782608695652174
2023-01-07,LV,KC,-440,335,0.7799511002444988
2023-01-07,JAC,TEN,228,-285,0.2917108652826186
2023-01-08,MIA,NYJ,180,-220,0.3418803418803419
2023-01-08,PIT,CLE,130,-155,0.4170073589533933
2023-01-08,BUF,NE,320,-420,0.2276707530647986
2023-01-08,CHI,MIN,-292,235,0.7139103780470004
2023-01-08,NO,CAR,158,-190,0.37169956421430406
2023-01-08,IND,HOU,130,-155,0.4170073589533933
2023-01-08,CIN,BAL,500,-700,0.15999999999999998
2023-01-08,ATL,TB,196,-240,0.32368621477532367
2023-01-08,SF,ARI,700,-1100,0.12000000000000002
2023-01-08,DEN,LAC,215,-267,0.30379537270808327
2023-01-08,SEA,LAR,196,-240,0.32368621477532367
2023-01-08,WAS,DAL,-345,270,0.7415045018878884
2023-01-08,PHI,NYG,800,-1400,0.10638297872340424
2023-01-08,GB,DET,205,-250,0.31460674157303364
